"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2020","2020","PC","Percentage","0","Units",,,15.426,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2021","2021","PC","Percentage","0","Units",,,15.248,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1990","1990","PC","Percentage","0","Units",,,10.412,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1991","1991","PC","Percentage","0","Units",,,10.837,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1992","1992","PC","Percentage","0","Units",,,10.42,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1993","1993","PC","Percentage","0","Units",,,10.299,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1994","1994","PC","Percentage","0","Units",,,10.285,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1995","1995","PC","Percentage","0","Units",,,10.281,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1996","1996","PC","Percentage","0","Units",,,9.776,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1997","1997","PC","Percentage","0","Units",,,9.686,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1998","1998","PC","Percentage","0","Units",,,9.744,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1999","1999","PC","Percentage","0","Units",,,9.282,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2000","2000","PC","Percentage","0","Units",,,8.764,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2001","2001","PC","Percentage","0","Units",,,9.24,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2002","2002","PC","Percentage","0","Units",,,9.394,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2003","2003","PC","Percentage","0","Units",,,9.246,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2004","2004","PC","Percentage","0","Units",,,9.784,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2005","2005","PC","Percentage","0","Units",,,10.146,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2006","2006","PC","Percentage","0","Units",,,10.268,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2007","2007","PC","Percentage","0","Units",,,10.127,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2008","2008","PC","Percentage","0","Units",,,10.73,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2009","2009","PC","Percentage","0","Units",,,10.899,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2010","2010","PC","Percentage","0","Units",,,12.302,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2011","2011","PC","Percentage","0","Units",,,12.589,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2012","2012","PC","Percentage","0","Units",,,12.554,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2013","2013","PC","Percentage","0","Units",,,13.478,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2014","2014","PC","Percentage","0","Units",,,13.07,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2015","2015","PC","Percentage","0","Units",,,12.573,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2016","2016","PC","Percentage","0","Units",,,12.723,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2017","2017","PC","Percentage","0","Units",,,12.605,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2018","2018","PC","Percentage","0","Units",,,12.949,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2019","2019","PC","Percentage","0","Units",,,11.598,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2020","2020","PC","Percentage","0","Units",,,12.97,,
"TUR","Türkiye","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2021","2021","PC","Percentage","0","Units",,,13.313,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1990","1990","PC","Percentage","0","Units",,,13.838,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1991","1991","PC","Percentage","0","Units",,,13.672,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1992","1992","PC","Percentage","0","Units",,,13.36,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1993","1993","PC","Percentage","0","Units",,,13.165,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1994","1994","PC","Percentage","0","Units",,,13.179,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1995","1995","PC","Percentage","0","Units",,,13.427,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1996","1996","PC","Percentage","0","Units",,,13.158,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1997","1997","PC","Percentage","0","Units",,,13.423,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1998","1998","PC","Percentage","0","Units",,,13.121,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1999","1999","PC","Percentage","0","Units",,,12.967,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2000","2000","PC","Percentage","0","Units",,,13.112,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2001","2001","PC","Percentage","0","Units",,,12.568,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2002","2002","PC","Percentage","0","Units",,,12.529,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2003","2003","PC","Percentage","0","Units",,,12.626,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2004","2004","PC","Percentage","0","Units",,,12.384,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2005","2005","PC","Percentage","0","Units",,,12.282,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2006","2006","PC","Percentage","0","Units",,,12.182,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2007","2007","PC","Percentage","0","Units",,,12.419,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2008","2008","PC","Percentage","0","Units",,,11.763,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2009","2009","PC","Percentage","0","Units",,,10.72,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2010","2010","PC","Percentage","0","Units",,,11.294,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2011","2011","PC","Percentage","0","Units",,,11.293,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2012","2012","PC","Percentage","0","Units",,,11.1,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2013","2013","PC","Percentage","0","Units",,,10.8,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2014","2014","PC","Percentage","0","Units",,,10.941,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2015","2015","PC","Percentage","0","Units",,,11.14,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2016","2016","PC","Percentage","0","Units",,,11.266,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2017","2017","PC","Percentage","0","Units",,,11.337,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2018","2018","PC","Percentage","0","Units",,,11.559,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2019","2019","PC","Percentage","0","Units",,,11.6,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2020","2020","PC","Percentage","0","Units",,,12.139,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2021","2021","PC","Percentage","0","Units",,,12.33,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1990","1990","PC","Percentage","0","Units",,,3.952,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1991","1991","PC","Percentage","0","Units",,,4.039,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1992","1992","PC","Percentage","0","Units",,,4.078,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1993","1993","PC","Percentage","0","Units",,,4.073,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1994","1994","PC","Percentage","0","Units",,,4.05,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1995","1995","PC","Percentage","0","Units",,,3.992,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1996","1996","PC","Percentage","0","Units",,,3.859,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1997","1997","PC","Percentage","0","Units",,,3.779,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1998","1998","PC","Percentage","0","Units",,,3.699,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","1999","1999","PC","Percentage","0","Units",,,3.624,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2000","2000","PC","Percentage","0","Units",,,3.529,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2001","2001","PC","Percentage","0","Units",,,3.508,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2002","2002","PC","Percentage","0","Units",,,3.461,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2003","2003","PC","Percentage","0","Units",,,3.392,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2004","2004","PC","Percentage","0","Units",,,3.279,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2005","2005","PC","Percentage","0","Units",,,3.22,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2006","2006","PC","Percentage","0","Units",,,3.191,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2007","2007","PC","Percentage","0","Units",,,3.104,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2008","2008","PC","Percentage","0","Units",,,3.12,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2009","2009","PC","Percentage","0","Units",,,3.224,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2010","2010","PC","Percentage","0","Units",,,3.106,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2011","2011","PC","Percentage","0","Units",,,3.054,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2012","2012","PC","Percentage","0","Units",,,3.077,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2013","2013","PC","Percentage","0","Units",,,2.985,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2014","2014","PC","Percentage","0","Units",,,2.98,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2015","2015","PC","Percentage","0","Units",,,3.002,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2016","2016","PC","Percentage","0","Units",,,2.996,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2017","2017","PC","Percentage","0","Units",,,3.021,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2018","2018","PC","Percentage","0","Units",,,3.025,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2019","2019","PC","Percentage","0","Units",,,3.109,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2020","2020","PC","Percentage","0","Units",,,3.295,,
"OECD","OECD - Total","GHG","Greenhouse gases","WAS_P","5 - Waste (%)","2021","2021","PC","Percentage","0","Units",,,3.127,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1990","1990","PC","Percentage","0","Units",,,72.019,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1991","1991","PC","Percentage","0","Units",,,73.2,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1992","1992","PC","Percentage","0","Units",,,73.001,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1993","1993","PC","Percentage","0","Units",,,72.952,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1994","1994","PC","Percentage","0","Units",,,72.952,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1995","1995","PC","Percentage","0","Units",,,73.677,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1996","1996","PC","Percentage","0","Units",,,74.49,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1997","1997","PC","Percentage","0","Units",,,73.638,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1998","1998","PC","Percentage","0","Units",,,73.907,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1999","1999","PC","Percentage","0","Units",,,75.578,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2000","2000","PC","Percentage","0","Units",,,76.596,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2001","2001","PC","Percentage","0","Units",,,78.687,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2002","2002","PC","Percentage","0","Units",,,79.25,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2003","2003","PC","Percentage","0","Units",,,80.595,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2004","2004","PC","Percentage","0","Units",,,80.672,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2005","2005","PC","Percentage","0","Units",,,81.056,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2006","2006","PC","Percentage","0","Units",,,80.849,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2007","2007","PC","Percentage","0","Units",,,81.564,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2008","2008","PC","Percentage","0","Units",,,83.289,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2009","2009","PC","Percentage","0","Units",,,83.148,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2010","2010","PC","Percentage","0","Units",,,83.982,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2011","2011","PC","Percentage","0","Units",,,83.286,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2012","2012","PC","Percentage","0","Units",,,83.369,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2013","2013","PC","Percentage","0","Units",,,83.019,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2014","2014","PC","Percentage","0","Units",,,82.6,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2015","2015","PC","Percentage","0","Units",,,83.011,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2016","2016","PC","Percentage","0","Units",,,83.258,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2017","2017","PC","Percentage","0","Units",,,82.818,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2018","2018","PC","Percentage","0","Units",,,82.834,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2019","2019","PC","Percentage","0","Units",,,82.546,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2020","2020","PC","Percentage","0","Units",,,81.404,,
"NLD","Netherlands","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2021","2021","PC","Percentage","0","Units",,,82.198,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1990","1990","PC","Percentage","0","Units",,,0.488,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1991","1991","PC","Percentage","0","Units",,,0.404,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1992","1992","PC","Percentage","0","Units",,,0.348,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1993","1993","PC","Percentage","0","Units",,,0.322,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1994","1994","PC","Percentage","0","Units",,,0.296,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1995","1995","PC","Percentage","0","Units",,,0.27,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1996","1996","PC","Percentage","0","Units",,,0.249,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1997","1997","PC","Percentage","0","Units",,,0.253,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1998","1998","PC","Percentage","0","Units",,,0.255,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","1999","1999","PC","Percentage","0","Units",,,0.249,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2000","2000","PC","Percentage","0","Units",,,0.226,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2001","2001","PC","Percentage","0","Units",,,0.215,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2002","2002","PC","Percentage","0","Units",,,0.231,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2003","2003","PC","Percentage","0","Units",,,0.235,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2004","2004","PC","Percentage","0","Units",,,0.24,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2005","2005","PC","Percentage","0","Units",,,0.237,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2006","2006","PC","Percentage","0","Units",,,0.24,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2007","2007","PC","Percentage","0","Units",,,0.234,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2008","2008","PC","Percentage","0","Units",,,0.226,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2009","2009","PC","Percentage","0","Units",,,0.223,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2010","2010","PC","Percentage","0","Units",,,0.212,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2011","2011","PC","Percentage","0","Units",,,0.215,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2012","2012","PC","Percentage","0","Units",,,0.189,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2013","2013","PC","Percentage","0","Units",,,0.191,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2014","2014","PC","Percentage","0","Units",,,0.188,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2015","2015","PC","Percentage","0","Units",,,0.177,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2016","2016","PC","Percentage","0","Units",,,0.16,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2017","2017","PC","Percentage","0","Units",,,0.154,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2018","2018","PC","Percentage","0","Units",,,0.147,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2019","2019","PC","Percentage","0","Units",,,0.164,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2020","2020","PC","Percentage","0","Units",,,0.17,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other (%)","2021","2021","PC","Percentage","0","Units",,,0.175,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1990","1990","PC","Percentage","0","Units",,,9.679,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1991","1991","PC","Percentage","0","Units",,,9.35,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1992","1992","PC","Percentage","0","Units",,,9.307,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1993","1993","PC","Percentage","0","Units",,,9.263,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1994","1994","PC","Percentage","0","Units",,,9.223,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1995","1995","PC","Percentage","0","Units",,,9.132,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1996","1996","PC","Percentage","0","Units",,,8.986,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1997","1997","PC","Percentage","0","Units",,,9.049,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1998","1998","PC","Percentage","0","Units",,,9.08,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","1999","1999","PC","Percentage","0","Units",,,9.191,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2000","2000","PC","Percentage","0","Units",,,9.037,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2001","2001","PC","Percentage","0","Units",,,8.874,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2002","2002","PC","Percentage","0","Units",,,8.727,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2003","2003","PC","Percentage","0","Units",,,8.534,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2004","2004","PC","Percentage","0","Units",,,8.496,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2005","2005","PC","Percentage","0","Units",,,8.453,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2006","2006","PC","Percentage","0","Units",,,8.387,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2007","2007","PC","Percentage","0","Units",,,8.471,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2008","2008","PC","Percentage","0","Units",,,8.547,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2009","2009","PC","Percentage","0","Units",,,9.055,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2010","2010","PC","Percentage","0","Units",,,8.834,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2011","2011","PC","Percentage","0","Units",,,9.125,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2012","2012","PC","Percentage","0","Units",,,9.291,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2013","2013","PC","Percentage","0","Units",,,9.55,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","AGR_P","3 - Agriculture (%)","2014","2014","PC","Percentage","0","Units",,,10.032,,
