"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3468080.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3443584,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3458973.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3495964.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3542006.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3619896.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3651607.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3696371.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3674559.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3221031.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3487863.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1700481.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1765061,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1724335.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1759078.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1697209.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1714552.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1829528.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1757694.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1684570.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1701951,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1725429,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1743607.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1717703.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1765392.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1755250,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1735079,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1658117.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1609821.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1680171.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1641033.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1679594.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1580293,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1505469.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1586183.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1510442.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1527418.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1499383.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1512759.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1551469.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1551448.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1492312.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1512477.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,378497.66,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,372385.66,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,373188.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,360636.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,365435.06,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,369445.72,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,381117.47,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,401721.22,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,391046.31,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,407530.81,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,397776.03,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,397889.16,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,392849.06,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,394136.47,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,409314.91,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,398319.22,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,395467.78,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,395306.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,414179.03,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,378186.19,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,356033.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,337197.78,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,325018.44,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,329783.06,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,331446.09,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,339857.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,333641.16,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,331500,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,348911.97,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,341560.22,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,328540.69,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,350852.66,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1001809.81,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1135941.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1179655.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1190131.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1206049.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1218009,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1266343.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1271002.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1291253.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1308017,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1456952.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1547404,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1418076.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1447411.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1386809.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1413813,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1475565.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1341754.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1402257.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1388219.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1416543.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1459265.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1462081.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1445788,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1437294.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1316940.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1488437.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1310030.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1362897.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1289848.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1343914.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-1321661.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14426871.19,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14248369.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14249951.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14306487.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14505430.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14694481,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15083018.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15156348.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15093776.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15111843,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15292185.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15097231,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15313825.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15481964.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15714458.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15721205,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15603280.13,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15943751.63,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15530210.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14629140.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15060818.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14843717.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14631449.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14761518,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14592085.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14590278.75,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14287810.88,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14465963.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14516546.38,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14173981.25,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13016203.5,,
"OECD","OECD - Total","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13598348.5,,
"EU28","European Union (28 countries)","HFC","Hydrofluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1990","1990","IDX","Index","0","Units",,,55.56,,
"EU28","European Union (28 countries)","HFC","Hydrofluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1991","1991","IDX","Index","0","Units",,,55.65,,
"EU28","European Union (28 countries)","HFC","Hydrofluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1992","1992","IDX","Index","0","Units",,,60.345,,
"EU28","European Union (28 countries)","HFC","Hydrofluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1993","1993","IDX","Index","0","Units",,,65.772,,
"EU28","European Union (28 countries)","HFC","Hydrofluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1994","1994","IDX","Index","0","Units",,,74.347,,
"EU28","European Union (28 countries)","HFC","Hydrofluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1995","1995","IDX","Index","0","Units",,,82.72,,
