"COUNTRY","Country","SECTOR","Sector","CATEGORY","Category","VARIABLE","Variable","CURRENCY","Currency","YEAR","Year","Value","Flag Codes","Flags"
"PRT","Portugal","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.22182499,,
"PRT","Portugal","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"PRT","Portugal","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",46.198631,,
"PRT","Portugal","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",46.198631,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.52990001,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",281.71655,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.947001,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",306.66354,,
"PRT","Portugal","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",306.66354,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1658.7648,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ALL","All sectors","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1658.7648,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ENE","All energy use sectors (CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1658.7648,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"SVK","Slovak Republic","ROAD","Road (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",227.56789,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",14794.842,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",222.50546,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.052532718,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",222.55798,,
"ESP","Spain","ALL","All sectors","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",222.55798,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",14794.842,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",222.50546,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.052532718,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",222.55798,,
"ESP","Spain","ENE","All energy use sectors (CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",222.55798,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",14617.865,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.10507,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.10507,,
"ESP","Spain","ROAD","Road (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.10507,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",176.97681,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",172.97827,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",4.3916111,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",177.36987,,
"ESP","Spain","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",177.36987,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",21.4676,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",95.067726,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",33.465504,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",128.53323,,
"ESP","Spain","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",128.53323,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",3.0492001,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.10507,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",8.5526056,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",231.65768,,
"ESP","Spain","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",231.65768,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",79.279198,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",145.8764,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",145.8764,,
"ESP","Spain","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",145.8764,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",73.180801,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.10507,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.44698325,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.55206,,
"ESP","Spain","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",223.55206,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",6400.0103,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",180.16458,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.85704,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.066569068,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.0882,,
"SWE","Sweden","ALL","All sectors","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.0882,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",6400.0103,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",180.16458,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.85704,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.066569068,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.0882,,
"SWE","Sweden","ENE","All energy use sectors (CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.0882,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",5881.1724,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",180.25818,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.91618,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.17435,,
"SWE","Sweden","ROAD","Road (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.17435,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",518.83795,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",179.10371,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.18661,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.82114792,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",293.11148,,
"SWE","Sweden","NONROADE","All energy use sectors (CO2) except road transport","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",293.11148,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",3.3229001,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.999395,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.999395,,
"SWE","Sweden","OFFROAD","Off-road (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.999395,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",19.988199,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",180.25818,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.91618,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.17435,,
"SWE","Sweden","INDUSTRY","Industry (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.17435,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",14.139972,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",180.25818,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.91618,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.17435,,
"SWE","Sweden","AGRIFISH","Agriculture & fisheries (Energy CO2)","GASO","Gasoline","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",294.17435,,
"SWE","Sweden","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",481.3869,,
"SWE","Sweden","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",180.25818,,
"SWE","Sweden","RESCOM","Buildings (Energy CO2)","GASO","Gasoline","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",113.91618,,
